x,y,z,diff_x,diff_y,diff_z,d_x,d_y,d_z,d_n,di_x,di_y,di_z
48.00,-0.381731,48.00,48.00,-0.315459,48.00,-1.600000E-3,-6.627200E-2,2.000000E-4,0.07,0.00,0.07,0.00
45.00,-0.454874,48.00,45.00,-0.378995,48.00,-1.700000E-3,-7.587900E-2,5.000000E-4,0.08,0.00,0.08,0.00
42.00,-0.532217,48.00,42.00,-0.446742,48.00,-1.900000E-3,-8.547500E-2,7.000000E-4,0.09,0.00,0.09,0.00
39.00,-0.612653,48.00,39.00,-0.517527,48.00,-1.900000E-3,-9.512600E-2,9.000000E-4,0.10,0.00,0.10,0.00
36.00,-0.696255,48.00,36.00,-0.591338,48.00,-2.000000E-3,-1.049170E-1,1.200000E-3,0.10,0.00,0.10,0.00
33.00,-0.782042,48.01,33.00,-0.667101,48.00,-2.200000E-3,-1.149410E-1,1.600000E-3,0.11,0.00,0.11,0.00
30.00,-0.869136,48.01,30.00,-0.743881,48.01,-2.300000E-3,-1.252550E-1,1.900000E-3,0.13,0.00,0.13,0.00
27.00,-0.956373,48.01,27.01,-0.820474,48.01,-2.400000E-3,-1.358990E-1,2.400000E-3,0.14,0.00,0.14,0.00
24.00,-1.04,48.01,24.01,-0.895647,48.01,-2.600000E-3,-1.468830E-1,2.800000E-3,0.15,0.00,0.15,0.00
21.00,-1.13,48.02,21.01,-0.968080,48.01,-2.700000E-3,-1.581700E-1,3.300000E-3,0.16,0.00,0.16,0.00
18.00,-1.21,48.02,18.01,-1.04,48.02,-3.000000E-3,-1.697100E-1,3.800000E-3,0.17,0.00,0.17,0.00
15.00,-1.28,48.02,15.01,-1.10,48.02,-3.100000E-3,-1.813700E-1,4.300000E-3,0.18,0.00,0.18,0.00
12.00,-1.35,48.03,12.01,-1.15,48.02,-3.500000E-3,-1.930400E-1,4.800000E-3,0.19,0.00,0.19,0.00
9.00,-1.40,48.03,9.00,-1.20,48.02,-3.680000E-3,-2.045900E-1,5.300000E-3,0.20,0.00,0.20,0.01
6.00,-1.45,48.03,6.00,-1.23,48.02,-4.110000E-3,-2.158300E-1,5.500000E-3,0.22,0.00,0.22,0.01
3.00,-1.48,48.03,3.00,-1.26,48.03,-4.400000E-3,-2.265900E-1,5.800000E-3,0.23,0.00,0.23,0.01
-0.004438,-1.51,48.03,0.000423,-1.27,48.03,-4.860999E-3,-2.366700E-1,5.800000E-3,0.24,0.00,0.24,0.01
-3.01,-1.52,48.03,-3.00,-1.27,48.03,-5.190000E-3,-2.459300E-1,5.800000E-3,0.25,0.01,0.25,0.01
-6.01,-1.51,48.03,-6.00,-1.26,48.03,-5.620000E-3,-2.542200E-1,5.600000E-3,0.25,0.01,0.25,0.01
-9.01,-1.50,48.03,-9.00,-1.23,48.02,-5.890000E-3,-2.613600E-1,5.200000E-3,0.26,0.01,0.26,0.01
-12.01,-1.47,48.03,-12.00,-1.20,48.02,-6.200000E-3,-2.672300E-1,4.800000E-3,0.27,0.01,0.27,0.00
-15.01,-1.43,48.03,-15.01,-1.15,48.02,-6.300000E-3,-2.716200E-1,4.200000E-3,0.27,0.01,0.27,0.00
-18.01,-1.37,48.02,-18.01,-1.10,48.02,-6.400000E-3,-2.744100E-1,3.500000E-3,0.27,0.01,0.27,0.00
-21.01,-1.31,48.02,-21.01,-1.04,48.02,-6.300000E-3,-2.754100E-1,2.800000E-3,0.28,0.01,0.28,0.00
-24.01,-1.24,48.02,-24.01,-0.969036,48.01,-6.100000E-3,-2.744740E-1,2.200000E-3,0.27,0.01,0.27,0.00
-27.01,-1.17,48.01,-27.01,-0.895710,48.01,-5.800000E-3,-2.714000E-1,1.600000E-3,0.27,0.01,0.27,0.00
-30.01,-1.09,48.01,-30.01,-0.819131,48.01,-5.500000E-3,-2.660190E-1,9.000000E-4,0.27,0.01,0.27,0.00
-33.01,-0.998979,48.01,-33.00,-0.740845,48.01,-5.100000E-3,-2.581340E-1,4.000000E-4,0.26,0.01,0.26,0.00
-36.01,-0.909607,48.00,-36.00,-0.662016,48.00,-4.500000E-3,-2.475910E-1,-1.000000E-4,0.25,0.00,0.25,0.00
-39.01,-0.818307,48.00,-39.00,-0.584022,48.00,-4.000000E-3,-2.342850E-1,-5.000000E-4,0.23,0.00,0.23,0.00
-42.01,-0.726145,48.00,-42.00,-0.507950,48.00,-3.400000E-3,-2.181950E-1,-9.000000E-4,0.22,0.00,0.22,0.00
-45.00,-0.633838,48.00,-45.00,-0.434423,48.00,-2.700000E-3,-1.994150E-1,-1.200000E-3,0.20,0.00,0.20,0.00
-48.00,-0.542696,48.00,-48.00,-0.364514,48.00,-2.100000E-3,-1.781820E-1,-1.500000E-3,0.18,0.00,0.18,0.00
-51.00,-0.453558,48.00,-51,-0.298668,48.00,-1.500000E-3,-1.548900E-1,-1.600000E-3,0.15,0.00,0.15,0.00
-54.00,-0.367861,48.00,-54.00,-0.237748,48.00,-9.000000E-4,-1.301130E-1,-1.700000E-3,0.13,0.00,0.13,0.00
-57.00,-0.286848,48.00,-57.00,-0.182247,48.00,-4.000000E-4,-1.046010E-1,-1.700000E-3,0.10,0.00,0.10,0.00
-60.00,-0.211520,48.00,-60.00,-0.132254,48.00,0.000000E+0,-7.926600E-2,-1.600000E-3,0.08,0,0.08,0.00
-63.00,-0.143884,48.00,-63.00,-0.088692,48.00,2.000000E-4,-5.519230E-2,-1.400000E-3,0.06,0.00,0.06,0.00
-66.00,-0.086051,48.00,-66.00,-0.052397,48.00,5.000000E-4,-3.365410E-2,-1.200000E-3,0.03,0.00,0.03,0.00
-69.00,-0.040719,48.00,-69.00,-0.024605,48.00,4.000000E-4,-1.611420E-2,-9.000000E-4,0.02,0.00,0.02,0.00
-72.00,-0.010834,48.00,-72.00,-0.006574,48.00,2.000000E-4,-4.260750E-3,-5.000000E-4,0.00,0.00,0.00,0.00
-75,0.000001,48,-75,0.000001,48,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
75,0.000001,45,75,0.000001,45,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
72.00,-0.008364,45.00,72.00,-0.006677,45.00,-2.000000E-4,-1.687460E-3,-1.000000E-4,0.00,0.00,0.00,0.00
69.00,-0.031856,45.00,69.00,-0.025463,45.00,-5.000000E-4,-6.392700E-3,-2.000000E-4,0.01,0.00,0.01,0.00
66.00,-0.067246,45.00,66.00,-0.053938,45.00,-7.000000E-4,-1.330810E-2,-2.000000E-4,0.01,0.00,0.01,0.00
63.00,-0.113114,45.00,63.00,-0.091318,45.00,-9.000000E-4,-2.179570E-2,-2.000000E-4,0.02,0.00,0.02,0.00
60.00,-0.167402,45.00,60.00,-0.136057,45.00,-1.100000E-3,-3.134500E-2,-1.000000E-4,0.03,0.00,0.03,0.00
57.00,-0.229306,45.00,57.00,-0.187755,45.00,-1.200000E-3,-4.155100E-2,0.000000E+0,0.04,0.00,0.04,0
54.00,-0.298057,45.00,54.00,-0.245967,45.00,-1.300000E-3,-5.209000E-2,1.000000E-4,0.05,0.00,0.05,0.00
51.00,-0.372540,45.00,51.00,-0.309799,45.00,-1.400000E-3,-6.274100E-2,2.000000E-4,0.06,0.00,0.06,0.00
48.00,-0.452853,45.00,48.00,-0.379499,45.00,-1.500000E-3,-7.335400E-2,5.000000E-4,0.07,0.00,0.07,0.00
45.00,-0.538661,45.00,45.00,-0.454777,45.00,-1.600000E-3,-8.388400E-2,6.000000E-4,0.08,0.00,0.08,0.00
42.00,-0.628898,45.00,42.00,-0.534554,45.00,-1.700000E-3,-9.434400E-2,1.000000E-3,0.09,0.00,0.09,0.00
39.00,-0.723550,45.00,39.00,-0.618740,45.00,-1.700000E-3,-1.048100E-1,1.300000E-3,0.10,0.00,0.10,0.00
36.00,-0.821657,45.01,36.00,-0.706275,45.01,-1.900000E-3,-1.153820E-1,1.600000E-3,0.12,0.00,0.12,0.00
33.00,-0.922667,45.01,33.01,-0.796519,45.01,-2.000000E-3,-1.261480E-1,2.000000E-3,0.13,0.00,0.13,0.00
30.00,-1.03,45.01,30.01,-0.888304,45.01,-2.000000E-3,-1.371960E-1,2.500000E-3,0.14,0.00,0.14,0.00
27.01,-1.13,45.02,27.01,-0.980249,45.01,-2.200000E-3,-1.485910E-1,3.000000E-3,0.15,0.00,0.15,0.00
24.01,-1.23,45.02,24.01,-1.07,45.02,-2.300000E-3,-1.603300E-1,3.500000E-3,0.16,0.00,0.16,0.00
21.01,-1.33,45.02,21.01,-1.16,45.02,-2.500000E-3,-1.724300E-1,4.100000E-3,0.17,0.00,0.17,0.00
18.01,-1.43,45.03,18.01,-1.24,45.02,-2.600000E-3,-1.847700E-1,4.700000E-3,0.18,0.00,0.18,0.00
15.01,-1.52,45.03,15.01,-1.32,45.03,-2.900000E-3,-1.973100E-1,5.200000E-3,0.20,0.00,0.20,0.01
12.00,-1.60,45.04,12.01,-1.39,45.03,-3.200000E-3,-2.099200E-1,5.800000E-3,0.21,0.00,0.21,0.01
9.00,-1.66,45.04,9.01,-1.44,45.03,-3.600000E-3,-2.224600E-1,6.300000E-3,0.22,0.00,0.22,0.01
6.00,-1.72,45.04,6.00,-1.49,45.04,-3.900000E-3,-2.348000E-1,6.700000E-3,0.23,0.00,0.23,0.01
3.00,-1.76,45.05,3.00,-1.52,45.04,-4.460000E-3,-2.467000E-1,7.000000E-3,0.25,0.00,0.25,0.01
-0.004539,-1.79,45.05,0.000356,-1.53,45.04,-4.894811E-3,-2.580800E-1,7.100000E-3,0.26,0.00,0.26,0.01
-3.01,-1.80,45.05,-3.00,-1.53,45.04,-5.500000E-3,-2.687500E-1,7.000000E-3,0.27,0.01,0.27,0.01
-6.01,-1.79,45.04,-6.00,-1.52,45.04,-5.970000E-3,-2.785400E-1,6.900000E-3,0.28,0.01,0.28,0.01
-9.01,-1.77,45.04,-9.01,-1.49,45.04,-6.500000E-3,-2.872700E-1,6.500000E-3,0.29,0.01,0.29,0.01
-12.01,-1.74,45.04,-12.01,-1.44,45.03,-6.800000E-3,-2.947000E-1,6.000000E-3,0.29,0.01,0.29,0.01
-15.01,-1.69,45.04,-15.01,-1.39,45.03,-7.300000E-3,-3.006500E-1,5.400000E-3,0.30,0.01,0.30,0.01
-18.02,-1.63,45.03,-18.01,-1.32,45.03,-7.400000E-3,-3.048300E-1,4.700000E-3,0.30,0.01,0.30,0.00
-21.02,-1.55,45.03,-21.01,-1.24,45.02,-7.500000E-3,-3.071000E-1,3.900000E-3,0.31,0.01,0.31,0.00
-24.02,-1.47,45.02,-24.01,-1.16,45.02,-7.400000E-3,-3.071700E-1,3.200000E-3,0.31,0.01,0.31,0.00
-27.02,-1.38,45.02,-27.01,-1.07,45.02,-7.100000E-3,-3.048300E-1,2.400000E-3,0.30,0.01,0.30,0.00
-30.01,-1.28,45.01,-30.01,-0.980247,45.01,-6.800000E-3,-2.998130E-1,1.600000E-3,0.30,0.01,0.30,0.00
-33.01,-1.18,45.01,-33.01,-0.886110,45.01,-6.300000E-3,-2.918700E-1,1.000000E-3,0.29,0.01,0.29,0.00
-36.01,-1.07,45.01,-36.01,-0.791941,45.01,-5.800000E-3,-2.808090E-1,4.000000E-4,0.28,0.01,0.28,0.00
-39.01,-0.965520,45.01,-39.00,-0.699043,45.01,-5.100000E-3,-2.664770E-1,-1.000000E-4,0.27,0.01,0.27,0.00
-42.01,-0.857342,45.00,-42.00,-0.608503,45.00,-4.500000E-3,-2.488390E-1,-6.000000E-4,0.25,0.00,0.25,0.00
-45.01,-0.749546,45.00,-45.00,-0.521552,45.00,-3.600000E-3,-2.279940E-1,-9.000000E-4,0.23,0.00,0.23,0.00
-48.00,-0.642963,45.00,-48.00,-0.438756,45.00,-2.900000E-3,-2.042070E-1,-1.200000E-3,0.20,0.00,0.20,0.00
-51.00,-0.538987,45.00,-51.00,-0.361053,45.00,-2.200000E-3,-1.779340E-1,-1.500000E-3,0.18,0.00,0.18,0.00
-54.00,-0.438361,45.00,-54.00,-0.288535,45.00,-1.500000E-3,-1.498260E-1,-1.600000E-3,0.15,0.00,0.15,0.00
-57.00,-0.343212,45.00,-57.00,-0.222473,45.00,-8.000000E-4,-1.207390E-1,-1.700000E-3,0.12,0.00,0.12,0.00
-60.00,-0.254633,45.00,-60.00,-0.162910,45.00,-3.000000E-4,-9.172300E-2,-1.600000E-3,0.09,0.00,0.09,0.00
-63.00,-0.174692,45.00,-63.00,-0.110656,45.00,2.000000E-4,-6.403600E-2,-1.500000E-3,0.06,0.00,0.06,0.00
-66.00,-0.105704,45.00,-66.00,-0.066550,45.00,3.000000E-4,-3.915370E-2,-1.300000E-3,0.04,0.00,0.04,0.00
-69.00,-0.050574,45.00,-69.00,-0.031775,45.00,5.000000E-4,-1.879890E-2,-1.000000E-3,0.02,0.00,0.02,0.00
-72.00,-0.013682,45.00,-72.00,-0.008710,45.00,3.000000E-4,-4.971620E-3,-5.000000E-4,0.01,0.00,0.00,0.00
-75,0.000001,45,-75,0.000001,45,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
75,0.000001,42,75,0.000001,42,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
72.00,-0.010432,42.00,72.00,-0.008606,42.00,-3.000000E-4,-1.825640E-3,-1.000000E-4,0.00,0.00,0.00,0.00
69.00,-0.039240,42.00,69.00,-0.032303,42.00,-5.000000E-4,-6.937700E-3,-1.000000E-4,0.01,0.00,0.01,0.00
66.00,-0.081671,42.00,66.00,-0.067223,42.00,-8.000000E-4,-1.444850E-2,-1.000000E-4,0.01,0.00,0.01,0.00
63.00,-0.135220,42.00,63.00,-0.111557,42.00,-1.000000E-3,-2.366300E-2,-1.000000E-4,0.02,0.00,0.02,0.00
60.00,-0.198232,42.00,60.00,-0.164202,42.00,-1.100000E-3,-3.403000E-2,-1.000000E-4,0.03,0.00,0.03,0.00
57.00,-0.269452,42.00,57.00,-0.224359,42.00,-1.200000E-3,-4.509300E-2,0.000000E+0,0.05,0.00,0.05,0
54.00,-0.348770,42.00,54.00,-0.292265,42.00,-1.300000E-3,-5.650500E-2,2.000000E-4,0.06,0.00,0.06,0.00
51.00,-0.434778,42.00,51.00,-0.366782,42.00,-1.300000E-3,-6.799600E-2,4.000000E-4,0.07,0.00,0.07,0.00
48.00,-0.527453,42.00,48.00,-0.448042,42.00,-1.300000E-3,-7.941100E-2,6.000000E-4,0.08,0.00,0.08,0.00
45.00,-0.626243,42.00,45.00,-0.535568,42.00,-1.400000E-3,-9.067500E-2,1.000000E-3,0.09,0.00,0.09,0.00
42.00,-0.730729,42.00,42.00,-0.628920,42.00,-1.400000E-3,-1.018090E-1,1.300000E-3,0.10,0.00,0.10,0.00
39.00,-0.840233,42.01,39.01,-0.727354,42.01,-1.500000E-3,-1.128790E-1,1.600000E-3,0.11,0.00,0.11,0.00
36.01,-0.954469,42.01,36.01,-0.830482,42.01,-1.500000E-3,-1.239870E-1,2.000000E-3,0.12,0.00,0.12,0.00
33.01,-1.07,42.01,33.01,-0.937092,42.01,-1.600000E-3,-1.352480E-1,2.400000E-3,0.14,0.00,0.14,0.00
30.01,-1.19,42.02,30.01,-1.05,42.01,-1.700000E-3,-1.467500E-1,2.900000E-3,0.15,0.00,0.15,0.00
27.01,-1.32,42.02,27.01,-1.16,42.02,-1.800000E-3,-1.585600E-1,3.500000E-3,0.16,0.00,0.16,0.00
24.01,-1.44,42.03,24.01,-1.27,42.02,-1.900000E-3,-1.707600E-1,4.100000E-3,0.17,0.00,0.17,0.00
21.01,-1.56,42.03,21.01,-1.37,42.03,-2.000000E-3,-1.832600E-1,4.800000E-3,0.18,0.00,0.18,0.00
18.01,-1.67,42.04,18.01,-1.47,42.03,-2.200000E-3,-1.960800E-1,5.400000E-3,0.20,0.00,0.20,0.01
15.01,-1.78,42.04,15.01,-1.57,42.04,-2.400000E-3,-2.091000E-1,6.100000E-3,0.21,0.00,0.21,0.01
12.01,-1.87,42.05,12.01,-1.65,42.04,-2.900000E-3,-2.222600E-1,6.600000E-3,0.22,0.00,0.22,0.01
9.01,-1.96,42.05,9.01,-1.72,42.05,-3.110000E-3,-2.354600E-1,7.200000E-3,0.24,0.00,0.24,0.01
6.00,-2.02,42.06,6.01,-1.78,42.05,-3.710000E-3,-2.485400E-1,7.700000E-3,0.25,0.00,0.25,0.01
3.00,-2.07,42.06,3.00,-1.81,42.05,-4.170000E-3,-2.614800E-1,8.000000E-3,0.26,0.00,0.26,0.01
-0.004145,-2.11,42.06,0.000771,-1.83,42.06,-4.916076E-3,-2.740600E-1,8.200000E-3,0.27,0.00,0.27,0.01
-3.01,-2.12,42.06,-3.00,-1.83,42.06,-5.530000E-3,-2.861400E-1,8.300000E-3,0.29,0.01,0.29,0.01
-6.01,-2.11,42.06,-6.01,-1.81,42.05,-6.290000E-3,-2.975400E-1,8.000000E-3,0.30,0.01,0.30,0.01
-9.01,-2.08,42.06,-9.01,-1.78,42.05,-6.910000E-3,-3.079900E-1,7.700000E-3,0.31,0.01,0.31,0.01
-12.02,-2.04,42.05,-12.01,-1.72,42.05,-7.600000E-3,-3.172900E-1,7.200000E-3,0.32,0.01,0.32,0.01
-15.02,-1.98,42.05,-15.01,-1.65,42.04,-8.000000E-3,-3.250800E-1,6.600000E-3,0.33,0.01,0.33,0.01
-18.02,-1.90,42.04,-18.01,-1.57,42.04,-8.400000E-3,-3.311400E-1,5.700000E-3,0.33,0.01,0.33,0.01
-21.02,-1.81,42.04,-21.01,-1.48,42.03,-8.600000E-3,-3.351000E-1,4.800000E-3,0.34,0.01,0.34,0.00
-24.02,-1.71,42.03,-24.01,-1.38,42.03,-8.600000E-3,-3.366900E-1,3.900000E-3,0.34,0.01,0.34,0.00
-27.02,-1.60,42.02,-27.01,-1.27,42.02,-8.500000E-3,-3.355500E-1,3.100000E-3,0.34,0.01,0.34,0.00
-30.02,-1.49,42.02,-30.01,-1.16,42.02,-8.200000E-3,-3.313500E-1,2.300000E-3,0.33,0.01,0.33,0.00
-33.02,-1.37,42.01,-33.01,-1.05,42.01,-7.700000E-3,-3.238000E-1,1.500000E-3,0.32,0.01,0.32,0.00
-36.02,-1.25,42.01,-36.01,-0.933138,42.01,-7.200000E-3,-3.125820E-1,8.000000E-4,0.31,0.01,0.31,0.00
-39.01,-1.12,42.01,-39.01,-0.823280,42.01,-6.400000E-3,-2.975400E-1,3.000000E-4,0.30,0.01,0.30,0.00
-42.01,-0.995318,42.01,-42.00,-0.716694,42.01,-5.700000E-3,-2.786240E-1,-3.000000E-4,0.28,0.01,0.28,0.00
-45.01,-0.870728,42.00,-45.00,-0.614804,42.00,-4.800000E-3,-2.559240E-1,-7.000000E-4,0.26,0.00,0.26,0.00
-48.01,-0.748054,42.00,-48.00,-0.518303,42.00,-3.900000E-3,-2.297510E-1,-1.100000E-3,0.23,0.00,0.23,0.00
-51.00,-0.628096,42,-51.00,-0.427473,42.00,-2.900000E-3,-2.006230E-1,-1.400000E-3,0.20,0.00,0.20,0.00
-54.00,-0.512606,42.00,-54.00,-0.343320,42.00,-2.100000E-3,-1.692860E-1,-1.600000E-3,0.17,0.00,0.17,0.00
-57.00,-0.402861,42.00,-57.00,-0.266158,42.00,-1.200000E-3,-1.367030E-1,-1.700000E-3,0.14,0.00,0.14,0.00
-60.00,-0.300429,42.00,-60.00,-0.196362,42.00,-5.000000E-4,-1.040670E-1,-1.700000E-3,0.10,0.00,0.10,0.00
-63.00,-0.207625,42.00,-63.00,-0.134815,42.00,0.000000E+0,-7.281000E-2,-1.600000E-3,0.07,0,0.07,0.00
-66.00,-0.126882,42.00,-66.00,-0.082262,42.00,4.000000E-4,-4.462000E-2,-1.300000E-3,0.04,0.00,0.04,0.00
-69.00,-0.061836,42.00,-69.00,-0.040362,42.00,5.000000E-4,-2.147470E-2,-1.000000E-3,0.02,0.00,0.02,0.00
-72.00,-0.016855,42.00,-72.00,-0.011159,42.00,3.000000E-4,-5.696100E-3,-6.000000E-4,0.01,0.00,0.01,0.00
-75,0.000001,42,-75,0.000001,42,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
75,0.000000,39,75,0.000000,39,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
72.00,-0.013141,39.00,72.00,-0.011184,39.00,-3.000000E-4,-1.957300E-3,0.000000E+0,0.00,0.00,0.00,0
69.00,-0.047311,39.00,69.00,-0.039896,39.00,-6.000000E-4,-7.415200E-3,-1.000000E-4,0.01,0.00,0.01,0.00
66.00,-0.097004,39.00,66.00,-0.081574,39.00,-8.000000E-4,-1.543070E-2,-1.000000E-4,0.02,0.00,0.02,0.00
63.00,-0.158705,39.00,63.00,-0.133444,39.00,-9.000000E-4,-2.526100E-2,-1.000000E-4,0.03,0.00,0.03,0.00
60.00,-0.230163,39.00,60.00,-0.193855,39.00,-1.100000E-3,-3.630800E-2,0.000000E+0,0.04,0.00,0.04,0
57.00,-0.311570,39.00,57.00,-0.263483,39.00,-1.100000E-3,-4.808700E-2,1.000000E-4,0.05,0.00,0.05,0.00
54.00,-0.401565,39.00,54.00,-0.341363,39.00,-1.200000E-3,-6.020200E-2,4.000000E-4,0.06,0.00,0.06,0.00
51.00,-0.499384,39.00,51.00,-0.427012,39.00,-1.200000E-3,-7.237200E-2,6.000000E-4,0.07,0.00,0.07,0.00
48.00,-0.604804,39.00,48.00,-0.520402,39.00,-1.200000E-3,-8.440200E-2,8.000000E-4,0.08,0.00,0.08,0.00
45.00,-0.717277,39.00,45.00,-0.621062,39.00,-1.300000E-3,-9.621500E-2,1.100000E-3,0.10,0.00,0.10,0.00
42.00,-0.836895,39.01,42.01,-0.729080,39.00,-1.200000E-3,-1.078150E-1,1.400000E-3,0.11,0.00,0.11,0.00
39.01,-0.962665,39.01,39.01,-0.843401,39.01,-1.200000E-3,-1.192640E-1,1.800000E-3,0.12,0.00,0.12,0.00
36.01,-1.09,39.01,36.01,-0.963789,39.01,-1.200000E-3,-1.306810E-1,2.300000E-3,0.13,0.00,0.13,0.00
33.01,-1.23,39.02,33.01,-1.09,39.01,-1.200000E-3,-1.421500E-1,2.800000E-3,0.14,0.00,0.14,0.00
30.01,-1.37,39.02,30.01,-1.22,39.02,-1.300000E-3,-1.538100E-1,3.300000E-3,0.15,0.00,0.15,0.00
27.01,-1.52,39.03,27.02,-1.35,39.02,-1.400000E-3,-1.657500E-1,3.900000E-3,0.17,0.00,0.17,0.00
24.02,-1.66,39.03,24.02,-1.48,39.03,-1.300000E-3,-1.779800E-1,4.500000E-3,0.18,0.00,0.18,0.00
21.02,-1.80,39.04,21.02,-1.61,39.04,-1.500000E-3,-1.905400E-1,5.200000E-3,0.19,0.00,0.19,0.01
18.02,-1.94,39.05,18.02,-1.74,39.04,-1.600000E-3,-2.033600E-1,6.000000E-3,0.20,0.00,0.20,0.01
15.02,-2.07,39.06,15.02,-1.85,39.05,-1.900000E-3,-2.165200E-1,6.600000E-3,0.22,0.00,0.22,0.01
12.01,-2.19,39.07,12.02,-1.96,39.06,-2.100000E-3,-2.298700E-1,7.300000E-3,0.23,0.00,0.23,0.01
9.01,-2.29,39.08,9.01,-2.05,39.07,-2.630000E-3,-2.434100E-1,7.700000E-3,0.24,0.00,0.24,0.01
6.01,-2.37,39.08,6.01,-2.12,39.07,-3.060000E-3,-2.571000E-1,8.400000E-3,0.26,0.00,0.26,0.01
3.00,-2.43,39.09,3.00,-2.16,39.08,-3.830000E-3,-2.708600E-1,8.800000E-3,0.27,0.00,0.27,0.01
-0.004901,-2.47,39.09,-0.000390,-2.19,39.08,-4.510608E-3,-2.845800E-1,9.200000E-3,0.28,0.00,0.28,0.01
-3.01,-2.48,39.09,-3.00,-2.19,39.08,-5.460000E-3,-2.980400E-1,9.200000E-3,0.30,0.01,0.30,0.01
-6.01,-2.47,39.08,-6.01,-2.16,39.08,-6.280000E-3,-3.110100E-1,9.100000E-3,0.31,0.01,0.31,0.01
-9.02,-2.44,39.08,-9.01,-2.11,39.07,-7.240000E-3,-3.233200E-1,8.600000E-3,0.32,0.01,0.32,0.01
-12.02,-2.38,39.07,-12.02,-2.05,39.07,-8.000000E-3,-3.346000E-1,8.200000E-3,0.33,0.01,0.33,0.01
-15.03,-2.30,39.07,-15.02,-1.96,39.06,-8.800000E-3,-3.446100E-1,7.300000E-3,0.34,0.01,0.34,0.01
-18.03,-2.21,39.06,-18.02,-1.86,39.05,-9.300000E-3,-3.528400E-1,6.500000E-3,0.35,0.01,0.35,0.01
-21.03,-2.10,39.05,-21.02,-1.74,39.04,-9.800000E-3,-3.590400E-1,5.500000E-3,0.36,0.01,0.36,0.01
-24.03,-1.98,39.04,-24.02,-1.62,39.04,-1.000000E-2,-3.626500E-1,4.700000E-3,0.36,0.01,0.36,0.00
-27.03,-1.85,39.03,-27.02,-1.49,39.03,-1.000000E-2,-3.632700E-1,3.700000E-3,0.36,0.01,0.36,0.00
-30.02,-1.71,39.03,-30.02,-1.35,39.02,-9.800000E-3,-3.604500E-1,2.900000E-3,0.36,0.01,0.36,0.00
-33.02,-1.57,39.02,-33.01,-1.22,39.02,-9.300000E-3,-3.537300E-1,2.000000E-3,0.35,0.01,0.35,0.00
-36.02,-1.43,39.01,-36.01,-1.09,39.01,-8.700000E-3,-3.427900E-1,1.300000E-3,0.34,0.01,0.34,0.00
-39.02,-1.28,39.01,-39.01,-0.956571,39.01,-8.000000E-3,-3.273890E-1,7.000000E-4,0.33,0.01,0.33,0.00
-42.01,-1.14,39.01,-42.01,-0.832270,39.01,-7.000000E-3,-3.074500E-1,1.000000E-4,0.31,0.01,0.31,0.00
-45.01,-0.997047,39.00,-45.01,-0.713935,39.01,-6.000000E-3,-2.831120E-1,-5.000000E-4,0.28,0.01,0.28,0.00
-48.01,-0.857156,39.00,-48.00,-0.602444,39.00,-5.000000E-3,-2.547120E-1,-8.000000E-4,0.25,0.00,0.25,0.00
-51.01,-0.720916,39.00,-51.00,-0.498053,39.00,-3.800000E-3,-2.228630E-1,-1.300000E-3,0.22,0.00,0.22,0.00
-54.00,-0.589930,39.00,-54.00,-0.401535,39.00,-2.800000E-3,-1.883950E-1,-1.500000E-3,0.19,0.00,0.19,0.00
-57.00,-0.465125,39.00,-57,-0.312721,39.00,-1.700000E-3,-1.524040E-1,-1.600000E-3,0.15,0.00,0.15,0.00
-60,-0.348873,39.00,-60.00,-0.232650,39.00,-8.000000E-4,-1.162230E-1,-1.700000E-3,0.12,0.00,0.12,0.00
-63.00,-0.242695,39.00,-63.00,-0.161234,39.00,-2.000000E-4,-8.146100E-2,-1.600000E-3,0.08,0.00,0.08,0.00
-66.00,-0.149796,39.00,-66.00,-0.099782,39.00,3.000000E-4,-5.001410E-2,-1.400000E-3,0.05,0.00,0.05,0.00
-69.00,-0.074176,39.00,-69.00,-0.050054,39.00,5.000000E-4,-2.412230E-2,-1.000000E-3,0.02,0.00,0.02,0.00
-72.00,-0.020579,39.00,-72.00,-0.014154,39.00,4.000000E-4,-6.425100E-3,-6.000000E-4,0.01,0.00,0.01,0.00
-75,0.000000,39,-75,0.000000,39,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
75,0.000000,36,75,0.000000,36,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
72.00,-0.016141,36.00,72.00,-0.014062,36.00,-3.000000E-4,-2.079100E-3,-1.000000E-4,0.00,0.00,0.00,0.00
69.00,-0.056406,36.00,69.00,-0.048578,36.00,-6.000000E-4,-7.827800E-3,-1.000000E-4,0.01,0.00,0.01,0.00
66.00,-0.113353,36.00,66.00,-0.097090,36.00,-8.000000E-4,-1.626280E-2,-1.000000E-4,0.02,0.00,0.02,0.00
63.00,-0.183045,36.00,63.00,-0.156450,36.00,-1.000000E-3,-2.659500E-2,0.000000E+0,0.03,0.00,0.03,0
