x,y,z,diff_x,diff_y,diff_z,d_x,d_y,d_z,d_n,di_x,di_y,di_z,f_m,f_x,f_y,f_z
18.00,-0.035277,72.00,18.00,-0.030535,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.00,-0.038526,72.00,15.00,-0.033408,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
12.00,-0.041260,71.99,12.00,-0.035776,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
9.00,-0.043517,71.99,9.00,-0.037679,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
6.00,-0.045555,71.99,6.00,-0.039388,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
3.00,-0.046895,71.99,3.00,-0.040425,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-0.000737,-0.047606,71.99,0.000067,-0.040866,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-3.00,-0.047761,71.99,-3.00,-0.040788,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-6.00,-0.047202,71.99,-6.00,-0.040034,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-9.00,-0.045948,71.99,-9.00,-0.038634,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-12.00,-0.044292,71.99,-12.00,-0.036878,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-15.00,-0.041740,71.99,-15.00,-0.034280,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-18.00,-0.039430,72.00,-18.00,-0.031983,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-21.00,-0.036414,72.00,-21.00,-0.029050,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-24.00,-0.033238,72.00,-24.00,-0.026023,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-27.00,-0.030513,72.00,-27.00,-0.023507,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-30.00,-0.027078,72.00,-30.00,-0.020342,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-33.00,-0.023663,72.00,-33.00,-0.017256,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-36.00,-0.020272,72.00,-36.00,-0.014265,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-39.00,-0.017196,72.00,-39.00,-0.011654,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-42.00,-0.014251,72.00,-42.00,-0.009226,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-45.00,-0.011588,72.00,-45.00,-0.007114,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-48.00,-0.009524,72.00,-48.00,-0.005626,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-51.00,-0.007606,72.00,-51.00,-0.004304,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-54.00,-0.005667,72.00,-54.00,-0.002972,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-57.00,-0.004012,72.00,-57.00,-0.001921,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-60.00,-0.002636,72.00,-60.00,-0.001125,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-63.00,-0.001438,72.00,-63.00,-0.000455,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-66.00,-0.000744,72.00,-66.00,-0.000205,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-69.00,-0.000291,72.00,-69.00,-0.000074,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-72.00,-0.000369,72.00,-72.00,-0.000319,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,0.000001,72,-75,0.000001,72,0,0,0,0,0,0,0
75,0.000001,69,75,0.000001,69,0,0,0,0,0,0,0
72.00,0.000019,69.00,72.00,0.000134,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.000378,69.00,69.00,0.000037,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.001632,69.00,66.00,-0.000712,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63.00,-0.003498,69.00,63.00,-0.001917,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60.00,-0.006138,69.00,60.00,-0.003791,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57.00,-0.009520,69.00,57.00,-0.006341,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54.00,-0.013649,69.00,54.00,-0.009598,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51.00,-0.018489,69.00,51.00,-0.013536,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48.00,-0.023694,69.00,48.00,-0.017808,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
45.00,-0.030148,69.00,45.00,-0.023294,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
42.00,-0.037233,69.00,42.00,-0.029360,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
39.00,-0.045771,69.00,39.00,-0.036829,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
36.00,-0.054981,69.00,36.00,-0.044927,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
33.00,-0.065057,69.00,33.00,-0.053849,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
30.00,-0.075521,69.00,30.00,-0.063128,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
27.00,-0.086321,69.00,27.00,-0.072705,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
24.00,-0.097021,69.00,24.00,-0.082143,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
21.00,-0.107803,69.00,21.00,-0.091623,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
18.00,-0.118042,69.00,18.00,-0.100535,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
15.00,-0.127525,68.99,15.00,-0.108685,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
12.00,-0.135972,68.99,12.00,-0.115814,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
9.00,-0.143192,68.99,9.00,-0.121766,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
6.00,-0.149032,68.99,6.00,-0.126407,68.99,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
3.00,-0.153396,68.99,3.00,-0.129668,68.99,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-0.001461,-0.155437,68.99,0.000081,-0.130717,68.99,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-3.00,-0.155947,68.99,-3.00,-0.130362,68.99,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-6.00,-0.154600,68.99,-6.00,-0.128293,68.99,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-9.00,-0.151392,68.99,-9.00,-0.124519,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-12.00,-0.146639,68.99,-12.00,-0.119375,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-15.00,-0.140353,68.99,-15.00,-0.112887,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-18.00,-0.132511,68.99,-18.00,-0.105055,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-21.00,-0.123820,69.00,-21.00,-0.096603,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-24.00,-0.114217,69.00,-24.00,-0.087475,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-27,-0.104327,69.00,-27.00,-0.078298,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-30.00,-0.094023,69.00,-30.00,-0.068945,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-33.00,-0.083368,69.00,-33.00,-0.059483,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-36.00,-0.073070,69.00,-36.00,-0.050621,69.00,0,-0.02,0.00,0.02,0,0.02,0.00
-39.00,-0.062582,69.00,-39.00,-0.041798,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-42.00,-0.052885,69.00,-42.00,-0.033970,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-45.00,-0.044057,69.00,-45.00,-0.027181,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-48.00,-0.035965,69.00,-48.00,-0.021255,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-51.00,-0.028666,69.00,-51.00,-0.016209,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-54.00,-0.021874,69.00,-54.00,-0.011708,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-57.00,-0.015986,69.00,-57.00,-0.008089,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-60.00,-0.010901,69.00,-60.00,-0.005173,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-63.00,-0.006547,69.00,-63.00,-0.002791,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-66.00,-0.003431,69.00,-66.00,-0.001330,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-69.00,-0.001060,69.00,-69.00,-0.000170,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-72.00,-0.000213,69.00,-72.00,0.000004,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,0.000001,69,-75,0.000001,69,0,0,0,0,0,0,0
75,0.000001,66,75,0.000001,66,0,0,0,0,0,0,0
72.00,-0.000332,66.00,72.00,-0.000078,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.001561,66.00,69.00,-0.000643,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.004354,66.00,66.00,-0.002382,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63.00,-0.008860,66.00,63.00,-0.005527,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60.00,-0.014646,66.00,60.00,-0.009733,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57.00,-0.021797,66.00,57.00,-0.015164,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
54.00,-0.030413,66.00,54.00,-0.021968,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
51.00,-0.040085,66.00,51.00,-0.029761,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
48.00,-0.051359,66.00,48.00,-0.039093,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
45.00,-0.063875,66.00,45.00,-0.049599,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
42.00,-0.077963,66.00,42.00,-0.061597,66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
39.00,-0.093528,66.00,39.00,-0.074992,66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
36.00,-0.110385,66.00,36.00,-0.089600,66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
33.00,-0.128211,66.00,33.00,-0.105109,66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
30.00,-0.146874,66.00,30.00,-0.121380,66.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
27.00,-0.165906,66.00,27.00,-0.137952,66.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
24.00,-0.184737,66.00,24.00,-0.154247,66.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
21.00,-0.203265,66.00,21.00,-0.170174,66.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
18.00,-0.221055,66.00,18,-0.185315,66.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
15.00,-0.237079,66.00,15.00,-0.198675,66.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
12.00,-0.251800,66.00,12.00,-0.210762,66.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
9.00,-0.264171,66.00,9.00,-0.220578,66.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
6.00,-0.274093,66.00,6.00,-0.228078,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
3.00,-0.281039,66.00,3.00,-0.232776,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-0.002158,-0.285386,66.00,0.000067,-0.235094,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-3.00,-0.286685,66.00,-3.00,-0.234618,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-6.00,-0.284776,66.00,-6.00,-0.231214,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-9.00,-0.280232,66.00,-9.00,-0.225490,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-12.00,-0.272689,66.00,-12,-0.217110,66.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-15.00,-0.262361,66.00,-15,-0.206324,66.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-18.00,-0.250128,66.00,-18,-0.194044,66.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-21.00,-0.235600,66.00,-21.00,-0.179916,66.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-24.00,-0.219591,66.00,-24.00,-0.164774,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-27.00,-0.202109,66.00,-27.00,-0.148646,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-30.00,-0.184035,66.00,-30.00,-0.132423,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-33.00,-0.165107,66.00,-33.00,-0.115853,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-36.00,-0.146426,66.00,-36.00,-0.100029,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-39.00,-0.127954,66.00,-39.00,-0.084891,66.00,0,-0.04,0.00,0.04,0,0.04,0.00
-42.00,-0.109883,66.00,-42.00,-0.070586,66.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
-45.00,-0.092763,66.00,-45.00,-0.057600,66.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
-48.00,-0.076741,66.00,-48.00,-0.046004,66.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-51.00,-0.061616,66.00,-51.00,-0.035505,66.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-54.00,-0.047900,66.00,-54.00,-0.026506,66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-57.00,-0.035129,66.00,-57.00,-0.018413,66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-60.00,-0.024170,66.00,-60.00,-0.011934,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-63.00,-0.015098,66.00,-63.00,-0.006945,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-66.00,-0.008191,66.00,-66.00,-0.003496,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-69.00,-0.003051,66.00,-69.00,-0.000955,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-72.00,-0.000676,66.00,-72.00,-0.000139,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,0.000001,66,-75,0.000001,66,0,0,0,0,0,0,0
75,0.000001,63,75,0.000001,63,0,0,0,0,0,0,0
72.00,-0.000719,63.00,72.00,-0.000287,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.003604,63.00,69.00,-0.002035,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
